county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
155,83,.0283191,.34957099,.69676203,.426761,6.6199999,.00138924,1.1022129,23.480974,0,0,0,61.449699,201.29092,352.24677,178.26274,280.26511,219.74475,233.38,398.29999,290.94,236.03,.1181888,.08788728,0,1,0,0,0,0,-3.5642188,-1.0510486,-.36131135,-.85153115,1.8900954,-6.5789986,.097319894,3.1561904,5.3047514,5.8643322,5.1832585,5.635736,5.3924665,5.4526682,5.9872055,5.6731172,5.4639587,-2.1354721,-2.4317002,4.1182189,-.23604965,.13654244,.076539606,-.072762907,-.1340977,.054631233,-.47276425,.18073916
155,84,.028456699,.39025199,.56244498,.43012401,7.02,.0014839401,1.1116965,23.260635,0,0,0,61.449699,212.71054,367.50729,180.25682,297.89185,233.41583,239.86,420.32001,307.56,253.96001,.10591783,.086123683,0,0,1,0,0,0,-3.5593717,-.94096261,-.57546198,-.84368169,1.9487633,-6.5130544,.10588721,3.1467624,5.3599324,5.906743,5.1943827,5.6967306,5.4528217,5.4800553,6.0410166,5.7286701,5.5371766,-2.2450917,-2.4519708,4.1182189,.0048470497,.11008602,-.21415064,.0078494549,.058667898,.065944195,-.0094280243,-.10961962
155,85,.031180801,.41317499,.54812598,.403485,6.6999998,.0014766901,1.118019,32.553852,0,0,0,61.449699,219.5752,371.06845,186.39906,310.05807,243.41251,246.62,421.09,331.19,282.82999,.11661017,.08447811,0,0,0,1,0,0,-3.4679527,-.88388407,-.60125011,-.90761596,1.9021075,-6.517952,.11155836,3.4828956,5.3916945,5.9163866,5.22789,5.7367597,5.4947577,5.5078487,6.0428467,5.8026924,5.644846,-2.1489189,-2.4712629,4.1182189,.091418982,.05707854,-.025788128,-.063934267,-.046655774,-.0048975945,.33613324,.09617281
155,86,.031670101,.44437799,.52811199,.35234499,6.6199999,.00145068,1.118019,37.427261,0,0,0,61.449699,243.10083,399.0246,193.3031,323.10806,250.25581,262.60001,424.92001,357.95999,295.63,.11398277,.083140157,0,0,0,0,1,0,-3.4523823,-.81107974,-.63844693,-1.0431445,1.8900954,-6.5357227,.11155836,3.6223993,5.4934764,5.9890232,5.2642593,5.777987,5.5224838,5.570632,6.0519009,5.8804212,5.6891088,-2.1717081,-2.4872274,4.1182189,.015570402,.072804332,-.037196815,-.1355285,-.012012124,-.017770767,.13950372,-.02278924
155,87,.0312279,.4082,.55982298,.38654399,8.71,.00145925,1.1296101,31.374456,0,0,0,61.449699,253.24471,407.0929,200.22134,337.90955,262.98486,278.82001,441.48999,381.45999,304.73001,.12516961,.081835642,0,0,0,0,0,1,-3.4664433,-.89599806,-.58013463,-.95050961,2.1644719,-6.5298328,.12187249,3.4459941,5.5343561,6.0090413,5.2994237,5.8227782,5.5720963,5.6305666,6.0901551,5.944006,5.7194262,-2.0780857,-2.5030425,4.1182189,-.014060974,-.08491832,.058312297,.092634857,.27437651,.0058898926,-.17640519,.093622446
157,81,.036025099,.26056999,.38993701,.50645202,10.75,.00186561,1.4815465,24.171608,0,1,0,21.6036,225.93527,327.82092,157.99516,225.5639,181.9221,286.35001,384.29999,230.24001,227.85001,.093940482,.0838999,0,0,0,0,0,0,-3.3235395,-1.3448838,-.94177008,-.68032569,2.3749058,-6.2841673,.39308649,3.1851788,5.4202485,5.7924676,5.0625644,5.4186034,5.2035785,5.6572146,5.9514236,5.4391222,5.4286876,-2.3650939,-2.4781308,3.07286,,,,,,,,
157,82,.031601999,.35278901,.42094201,.527363,7.3400002,.00182117,1.4850615,25.469492,0,1,0,21.6036,133.82236,345.58466,172.01526,246.94406,192.52647,302.53,395.26001,548,239.25,.10085401,.08311639,1,0,0,0,0,0,-3.454535,-1.0418851,-.86526018,-.63986617,1.9933388,-6.3082762,.39545619,3.2374814,4.8965135,5.8452377,5.147583,5.5091619,5.2602339,5.7121806,5.9795437,6.3062754,5.477509,-2.2940812,-2.4875133,3.07286,-.13099551,.30299866,.076509893,.040459514,-.381567,-.024108887,.052302599,.071012735
157,83,.0314258,.28272101,.54486299,.51312602,6.5100002,.00181392,1.4920914,26.842175,0,1,0,21.6036,65.621582,339.82083,175.17819,260.64844,200.24602,333.23999,408.41,257.19,250.98,.10032362,.082281686,0,1,0,0,0,0,-3.4601262,-1.2632947,-.60722095,-.66723382,1.8733395,-6.3122649,.40017876,3.2899742,4.1839046,5.8284187,5.1658039,5.5631723,5.2995467,5.8088627,6.0122714,5.5498152,5.5253735,-2.2993541,-2.4976068,3.07286,-.0055911541,-.22140956,.25803924,-.027367651,-.11999929,-.0039887428,.052492857,-.0052728653
157,84,.0266499,.31540099,.53782701,.47826099,5.9699998,.00189613,1.4973638,28.497231,0,1,0,21.6036,238.9812,350.86548,177.729,277.59198,213.36732,340.29001,416.92999,270.82001,264.17999,.098665401,.081491761,0,0,1,0,0,0,-3.62497,-1.1539105,-.62021828,-.73759866,1.7867469,-6.2679405,.4037061,3.349807,5.4763851,5.8604031,5.1802597,5.6261525,5.3630152,5.8297982,6.0329185,5.6014543,5.5766306,-2.316021,-2.5072534,3.07286,-.1648438,.10938418,-.012997329,-.070364833,-.086592674,.044324398,.059832811,-.016666889
157,85,.0274601,.30782399,.67083299,.50103498,6.8400002,.00194886,1.5026362,31.300507,0,1,0,21.6036,261.02271,368.60364,185.74071,286.34647,216.49174,348.45001,439.07001,272.41,294.85001,.10226202,.080525592,0,0,0,1,0,0,-3.5950212,-1.1782272,-.39923507,-.69107938,1.9227878,-6.2405105,.40722102,3.4436343,5.5646076,5.9097219,5.2243519,5.6572027,5.3775525,5.8534946,6.0846591,5.6073084,5.6864667,-2.2802169,-2.5191803,3.07286,.029948711,-.024316669,.22098321,.046519279,.13604093,.027430058,.093827248,.035804033
157,86,.0256915,.29607701,.61325097,.45979899,6.04,.0019573399,1.5026362,33.326733,0,1,0,21.6036,277.49597,390.54327,188.95349,301.52774,232.25566,377.89001,447.14999,306.70001,297.66,.12699229,.079120182,0,0,0,0,1,0,-3.6615951,-1.2171357,-.48898101,-.77696586,1.798404,-6.2361689,.40722102,3.5063598,5.6258063,5.9675388,5.2415009,5.7088618,5.4478388,5.9346032,6.1028943,5.7258701,5.6959519,-2.0636289,-2.5367873,3.07286,-.066573858,-.038908482,-.089745939,-.085886478,-.12438381,.0043416023,.062725544,.21658802
157,87,.030590801,.27828699,.443681,.377709,7.48,.00191777,1.5096661,39.169651,0,1,0,21.6036,317.53452,409.77713,192.41806,302.61618,245.79381,418.48001,478.48001,342.13,318.07001,.12467756,.07771273,0,0,0,0,0,1,-3.487056,-1.2791023,-.81264943,-.9736312,2.0122328,-6.2565923,.41188848,3.6679022,5.7605867,6.0156136,5.2596703,5.7124653,5.5044932,6.0366292,6.1706142,5.8351908,5.7622714,-2.0820243,-2.5547361,3.07286,.17453909,-.061966658,-.32366842,-.19666535,.2138288,-.020423412,.16154242,-.018395424
159,81,.035172999,.28032601,.35952601,.54790401,8.3900003,.00167693,1.9325626,15.758458,0,1,0,16.991301,252.25128,323.17932,188.61612,223.21428,209.54622,265.51999,388.31,253.21001,210.84,.14039917,.085835412,0,0,0,0,0,0,-3.3474765,-1.2718021,-1.0229688,-.60165519,2.1270406,-6.3907905,.65884691,2.7573771,5.5304255,5.7782073,5.2397137,5.4081321,5.3449445,5.5816903,5.9618039,5.5342193,5.3510995,-1.9632657,-2.4553237,2.8327014,,,,,,,,
159,82,.029224399,.34219,.374607,.53781497,7.2800002,.00166847,1.94605,16.388645,0,1,0,16.991301,271.91974,357.06998,217.31035,237.33475,125.84765,282.45001,420.14999,270.54001,253.32001,.097320728,.084448278,1,0,0,0,0,0,-3.5327513,-1.0723891,-.9818778,-.62024069,1.9851309,-6.3958483,.6658017,2.7965887,5.6055069,5.8779316,5.3813267,5.4694715,4.835072,5.6435018,6.0406117,5.60042,5.5346537,-2.3297434,-2.471616,2.8327014,-.18527484,.19941294,.041090965,-.018585503,-.14190972,-.0050578117,.039211512,-.36647773
159,83,.0287771,.263082,.429355,.52715701,8.2600002,.001672,1.9537573,16.470476,0,1,0,16.991301,271.80743,375.35992,214.47365,256.69547,229.2112,309.09,446.54001,269.78,258.98001,.061685819,.083081722,0,1,0,0,0,0,-3.5481753,-1.3352895,-.8454712,-.64025682,2.1114247,-6.3937349,.66975433,2.8015695,5.605094,5.9278855,5.368187,5.5478902,5.4346437,5.7336326,6.1015291,5.5976067,5.5567508,-2.7857013,-2.4879305,2.8327014,-.015424013,-.26290035,.1364066,-.020016134,.12629378,.0021133423,.0049808025,-.45595789
159,84,.0287943,.251169,.36246401,.56126499,7.27,.00151277,1.9576108,19.273172,0,1,0,16.991301,287.37198,413.02234,229.16689,272.93942,237.10475,325.67001,482.87,290.51001,269.95001,.084699452,.081742898,0,0,1,0,0,0,-3.5475779,-1.3816292,-1.0148301,-.57756215,1.9837563,-6.493813,.6717248,2.958714,5.6607776,6.0235019,5.4344506,5.6092501,5.468502,5.7858849,6.1797476,5.671638,5.598237,-2.468646,-2.5041764,2.8327014,.00059747696,-.04633975,-.16935891,.062694669,-.12766838,-.10007811,.15714455,.31705523
159,85,.031776998,.230261,.54864401,.46511599,8.5500002,.0018555,1.9961464,21.349243,0,1,0,16.991301,295.65494,426.92688,237.91898,286.90228,237.56717,329.28,486.70001,306.07001,304.54001,.072047241,.080324776,0,0,0,1,0,0,-3.4490125,-1.4685419,-.6003055,-.76546848,2.1459312,-6.2896008,.69121855,3.0610163,5.6891932,6.056613,5.47193,5.6591415,5.4704504,5.7969084,6.1876478,5.723814,5.7188025,-2.6304333,-2.5216773,2.8327014,.09856534,-.086912632,.41452461,-.18790632,.16217494,.20421219,.10230231,-.16178727
159,86,.030871101,.233853,.56031698,.498584,8.3199997,.0017418,2.0134876,23.424082,0,1,0,16.991301,312.29456,448.00064,242.696,310.37665,247.71542,355.22,488.82999,323.35999,317.45001,.067353413,.078677632,0,0,0,0,1,0,-3.4779348,-1.4530625,-.5792526,-.69598317,2.1186621,-6.3528361,.69986832,3.1537647,5.743947,6.1047945,5.4918098,5.7377868,5.5122805,5.8727374,6.1920147,5.7787662,5.7603202,-2.6978016,-2.5423963,2.8327014,-.028922319,.015479326,.021052897,.069485307,-.027269125,-.063235283,.092748404,-.067368269
159,87,.036233,.24359,.49294001,.47656301,8.6400003,.00158619,2.0192678,27.764894,0,1,0,16.991301,334.10349,475.32281,260.27097,329.54645,265.43146,374.41,491.16,346.81,351.73999,.091467582,.077052183,0,0,0,0,0,1,-3.317785,-1.4122688,-.70736778,-.74115533,2.1564026,-6.4464202,.70273495,3.3237724,5.811451,6.1639943,5.5617232,5.7977171,5.5813565,5.9253516,6.1967697,5.8487773,5.8628922,-2.3917706,-2.5632725,2.8327014,.16014981,.040793777,-.12811518,-.045172155,.037740469,-.093584061,.17000771,.30603099
161,81,.0222742,.350703,.40094301,.482353,10.2,.00138178,.96302819,18.159927,1,0,0,13.0366,193.74283,347.37662,163.01945,244.6317,191.75027,237.73,372.57001,181.17999,216.58,.068965517,.079451554,0,0,0,0,0,0,-3.8043263,-1.0478156,-.91393596,-.72907907,2.3223877,-6.5843825,-.03767259,2.8992174,5.2665315,5.8504095,5.0938697,5.499754,5.2561936,5.4711356,5.9204249,5.199491,5.3779602,-2.6741486,-2.5326078,2.5677607,,,,,,,,
161,82,.0207294,.301406,.41982499,.631944,9.46,.00134795,.9806338,19.070242,1,0,0,13.0366,195.21515,375.23453,168.72812,241.5766,204.44308,242.39999,382.04001,209.52,233.00999,.041171089,.078703947,1,0,0,0,0,0,-3.8762023,-1.1992971,-.86791736,-.45895448,2.2470725,-6.6091704,-.019556187,2.9481292,5.2741022,5.9275513,5.1282887,5.4871864,5.3202896,5.4905891,5.9455252,5.3448191,5.4510813,-3.1900189,-2.542062,2.5677607,-.071876049,-.15148151,.0460186,.27012458,-.075315237,-.024787903,.04891181,-.51587033
161,83,.0196418,.29803899,.53618401,.60736197,7.2600002,.00134797,.97887325,21.194073,1,0,0,13.0366,207.90021,388.05383,177.87622,252.15701,216.08826,269.98001,394.28,217.78999,225.56,.05371901,.078026831,0,1,0,0,0,0,-3.9300954,-1.210531,-.62327784,-.49863034,1.9823799,-6.6091557,-.021353111,3.0537217,5.3370581,5.961144,5.181088,5.5300522,5.3756871,5.5983481,5.9770613,5.3835311,5.4185863,-2.9239883,-2.5507026,2.5677607,-.053893089,-.011233926,.24463952,-.039675862,-.26469254,.000014781952,.10559249,.26603055
161,84,.0171226,.39125699,.592179,.43396199,7.5,.00136607,.99471831,24.242186,1,0,0,13.0366,2088.468,391.32379,187.69539,264.38373,216.83897,283.45001,411.17999,227.94,255.05,.06025492,.077306472,0,0,1,0,0,0,-4.0673561,-.93839067,-.52394634,-.83479834,2.0149031,-6.5958171,-.0052956841,3.1880944,7.644186,5.9695354,5.2348204,5.5774016,5.3791552,5.6470356,6.019031,5.4290824,5.5414596,-2.809171,-2.5599775,2.5677607,-.13726068,.27214032,.099331498,-.33616799,.032523155,.013338566,.13437271,.11481738
161,85,.019835399,.331541,.57027,.45497599,6.0799999,.00126193,1.0035211,27.422537,1,0,0,13.0366,237.90642,364.20578,191.60025,260.70419,218.55524,290.25,434.10999,244.87,272.76999,.090909094,.07643,0,0,0,1,0,0,-3.9202871,-1.1040038,-.56164533,-.78751063,1.8050047,-6.6751132,.0035149003,3.3113651,5.4718776,5.8977189,5.2554111,5.5633864,5.3870387,5.6707425,6.073298,5.5007277,5.6086287,-2.3978953,-2.5713799,2.5677607,.14706898,-.16561311,-.037698984,.047287703,-.20989835,-.079296112,.12327075,.41127563
161,86,.021899899,.28708899,.53072602,.42105299,7.48,.0011766599,1.0017606,30.475737,1,0,0,13.0366,243.77031,354.64536,199.65118,270.56906,223.38773,307.89999,424.04999,267.37,289.75,.1025641,.075022377,0,0,0,0,1,0,-3.8212733,-1.2479631,-.6335094,-.86499655,2.0122328,-6.7450752,.0017590539,3.4169309,5.4962263,5.8711181,5.2965717,5.6005273,5.4089088,5.729775,6.0498514,5.5886335,5.6690183,-2.2772675,-2.5899689,2.5677607,.099013805,-.14395928,-.071864069,-.077485919,.20722806,-.069962025,.10556579,.12062788
161,87,.020006999,.482425,.50819701,.45161301,7.98,.00124824,1.0052817,31.345303,1,0,0,13.0366,275.49698,402.50449,201.56752,279.24921,251.42024,334.92001,450.28,277.60001,302.82999,.1102439,.073621877,0,0,0,0,0,1,-3.9116731,-.72892982,-.67688608,-.79492962,2.0769384,-6.6860209,.0052677877,3.4450643,5.6185765,5.9977064,5.3061242,5.6321044,5.5271258,5.8138919,6.1098695,5.6261811,5.7131715,-2.20506,-2.608813,2.5677607,-.090399742,.51903325,-.043376684,.070066929,.06470561,.059054375,.028133392,.072207451
163,81,.024811599,.23431,.76785702,.44185999,9.5,.00134958,.52692711,21.029913,0,0,0,36.349499,149.7874,277.90128,170.20911,204.42157,205.65327,218.17999,346.20999,238.59,213,.085376933,.083050951,0,0,0,0,0,0,-3.696444,-1.4511102,-.26415175,-.81676221,2.2512918,-6.6079617,-.64069307,3.0459459,5.0092168,5.6272659,5.1370277,5.3201842,5.3261914,5.3853202,5.8470454,5.4747467,5.3612924,-2.4606793,-2.488301,3.5931804,,,,,,,,
163,82,.0224186,.244691,.76981097,.441176,11.8,.00128343,.52798313,23.653612,0,0,0,36.349499,147.49263,316.29553,174.09369,210.97046,209.28763,235.7,357.04999,254.45,219.45,.077611938,.08139465,1,0,0,0,0,0,-3.7978644,-1.4077591,-.26161027,-.81831139,2.4680996,-6.6582189,-.63869095,3.1635158,4.9937782,5.7566772,5.1595936,5.3517179,5.3437095,5.4625597,5.8778758,5.5391045,5.3911242,-2.5560341,-2.5084457,3.5931804,-.1014204,.043351173,.0025414824,-.0015491843,.21680784,-.050257206,.11756992,-.095354795
163,83,.0215107,.32285699,1.13569,.218182,10.31,.00131113,.52798313,24.818628,0,0,0,36.349499,155.79358,323.45331,179.36182,220.94926,210.16217,243.37,382.82001,256.48999,220.58,.08921162,.079759263,0,1,0,0,0,0,-3.8392048,-1.1305459,.12724037,-1.5224258,2.3331144,-6.6368661,-.63869095,3.2115946,5.048532,5.7790546,5.189405,5.397933,5.3478794,5.4945831,5.9475651,5.5470896,5.3962603,-2.416744,-2.5287423,3.5931804,-.041340351,.27721322,.38885063,-.70411438,-.13498521,.021352768,.048078775,.13929009
163,84,.0191925,.32756799,.435644,.46212101,11.16,.00134866,.53220695,28.970125,0,0,0,36.349499,173.12372,364.01099,186.05992,237.76224,220.58824,246.81,385.07001,280.32001,249.7,.11445783,.078113221,0,0,1,0,0,0,-3.9532356,-1.1160597,-.83092988,-.77192849,2.4123359,-6.608644,-.63072288,3.3662651,5.1540065,5.8971839,5.226069,5.471271,5.3962979,5.5086188,5.9534249,5.635932,5.5202603,-2.1675489,-2.5495961,3.5931804,-.11403084,.014486194,-.95817024,.75049728,.079221487,.028222084,.15467048,.2491951
163,85,.0203012,.31182799,.53605002,.39181301,8.2700005,.0012899101,.53220695,30.995829,0,0,0,36.349499,185.84357,407.49213,186.59415,242.2196,229.85683,257.04999,404,301.06,265.54001,.087141342,.076654293,0,0,0,1,0,0,-3.8970752,-1.1653036,-.62352782,-.93697059,2.1126347,-6.653183,-.63072288,3.4338527,5.2249055,6.0100217,5.2289357,5.4898448,5.4374566,5.5492706,6.0014148,5.7073097,5.5817657,-2.4402239,-2.5684497,3.5931804,.05616045,-.049243927,.20740205,-.1650421,-.29970121,-.044538975,.067587614,-.27267504
163,86,.0172874,.32636499,.50177902,.397163,13.11,.00130509,.531151,30.795284,0,0,0,36.349499,199.6008,409.32962,188.60674,253.84616,242.63885,373.56,419.29001,312.32999,288.92001,.095419846,.075702123,0,0,0,0,1,0,-4.0577774,-1.1197389,-.68959546,-.92340851,2.5733752,-6.6414833,-.63270891,3.4273615,5.2963195,6.0145206,5.2396641,5.5367284,5.4915743,5.9230785,6.0385628,5.7440605,5.6661501,-2.3494687,-2.5809491,3.5931804,-.16070223,.045564651,-.066067636,.013562083,.46074057,.011699677,-.0064911842,.090755224
163,87,.0215728,.310987,.401198,.45522401,11.25,.00136587,.53537488,34.012909,0,0,0,36.349499,217.17809,415.28238,196.55142,279.0347,238.62999,295.07001,429.26999,318.01999,299.92001,.1210856,.074727967,0,0,0,0,0,1,-3.8363221,-1.1680042,-.91330022,-.78696567,2.4203682,-6.5959635,-.62478805,3.5267401,5.3807178,6.0289588,5.2809243,5.6313362,5.4749141,5.6872125,6.0620861,5.762114,5.703516,-2.1112576,-2.5939009,3.5931804,.22145534,-.048265219,-.22370476,.13644284,-.15300703,.045519829,.099378586,.23821115
165,81,.047743201,.35955799,.41048801,.365639,8.1899996,.00176942,1.0250784,23.650486,0,0,0,42.425598,201.33296,324.74121,172.4472,244.08284,201.46519,262.92999,372.94,248.06,202.69,.082336381,.091802068,0,0,0,0,0,0,-3.0419185,-1.0228798,-.89040858,-1.0061088,2.1029139,-6.3371034,.024769112,3.1633837,5.3049603,5.7830286,5.1500912,5.4975076,5.3056169,5.571888,5.9214177,5.5136704,5.3116779,-2.4969423,-2.3881204,3.747752,,,,,,,,
165,82,.042576302,.39462501,.47490999,.464151,8.6300001,.0017163,1.0376176,40.451515,0,0,0,42.425598,232.45985,345.72168,176.8006,261.3891,210.60391,280.06,373.35001,279.04999,193.60001,.055306431,.089584284,1,0,0,0,0,0,-3.1564574,-.92981929,-.74462998,-.76754534,2.1552446,-6.3675842,.036927283,3.700104,5.4487176,5.845634,5.1750226,5.56601,5.3499794,5.635004,5.9225163,5.631391,5.2657943,-2.894866,-2.4125755,3.747752,-.11453891,.093060553,.1457786,.23856342,.052330732,-.030480862,.53672028,-.39792371
165,83,.0421413,.40330699,.54901999,.415584,6.77,.00160567,1.0438871,42.350746,0,0,0,42.425598,241.19948,392.95071,183.33998,274.72528,223.52884,312.57999,399.13,281.45999,210.48,.056188311,.087381847,0,1,0,0,0,0,-3.1667271,-.90805727,-.5996204,-.87807053,1.9125011,-6.4342141,.042951379,3.745986,5.4856243,5.9736843,5.2113423,5.6157718,5.4095407,5.7448602,5.9892874,5.6399903,5.3493905,-2.8790464,-2.4374678,3.747752,-.010269642,.021762013,.14500958,-.11052519,-.24274349,-.066629887,.045881987,.01581955
165,84,.0408157,.30361101,.57766998,.52521002,8.1899996,.0017144399,1.0564263,31.113649,0,0,0,42.425598,241.02563,397.6532,189.8125,272.36713,239.93697,322.29001,412.29999,319.89001,227.57001,.041442819,.085260287,0,0,1,0,0,0,-3.1986885,-1.192008,-.54875255,-.64395708,2.1029139,-6.368669,.054891784,3.4376466,5.4849033,5.9855804,5.2460365,5.607151,5.4803762,5.7754517,6.0217514,5.7679772,5.4274578,-3.1834407,-2.4620464,3.747752,-.031961441,-.28395075,.050867856,.23411345,.19041276,.065545082,-.30833936,-.30439425
165,85,.044005599,.338144,.42886201,.44075799,6.3800001,.00169368,1.0532916,33.274746,0,0,0,42.425598,257.55493,429.95624,187.14507,283.01886,251.50667,340.17999,420.19,338.17001,261.23999,.047516201,.083938353,0,0,0,1,0,0,-3.1234384,-1.0842835,-.84662008,-.81925935,1.8531681,-6.3808517,.051920079,3.5047987,5.5512328,6.0636835,5.231884,5.6455135,5.5274696,5.8294749,6.0407071,5.8235488,5.5654397,-3.0466845,-2.4776726,3.747752,.075250149,.10772455,-.29786754,-.17530227,-.24974573,-.012182713,.067152023,.13675618
165,86,.039164402,.40605599,.466539,.504098,7.1999998,.00155076,1.0564263,36.098328,0,0,0,42.425598,251.61754,432.69232,205.08614,280.59131,257.06311,357.37,418.26999,369.72,285.28,.064462811,.084715098,0,0,0,0,1,0,-3.2399871,-.90126425,-.76241368,-.68498456,1.974081,-6.4690104,.054891784,3.5862465,5.5279102,6.0700269,5.3234301,5.636899,5.5493217,5.8787718,6.0361271,5.912746,5.653471,-2.7416668,-2.4684615,3.747752,-.11654878,.18301922,.084206402,.13427478,.12091291,-.088158607,.08144784,.30501771
165,87,.050834101,.34067899,.46853101,.432836,7.4200001,.00151382,1.0783699,38.747395,0,0,0,42.425598,309.17636,471.34238,203.01624,294.41241,267.68515,374.25,442.38,381.14001,285.5,.095953003,.0854818,0,0,0,0,0,1,-2.979188,-1.0768147,-.75815296,-.83739638,2.004179,-6.4931192,.07545051,3.6570635,5.733912,6.1555848,5.3132858,5.6849813,5.5898113,5.9249239,6.0921693,5.9431667,5.654242,-2.3438969,-2.4594517,3.747752,.26079917,-.1755504,.0042607188,-.15241182,.030097961,-.024108887,.070816994,.39776993
167,81,.0294232,.403047,.293814,.43859601,12.38,.00152821,1.2272727,21.683311,0,1,0,12.5791,231.66238,318.04733,171.20074,225.94899,205.16283,230.28999,364.17999,243.45,216.53999,.097264439,.085384689,0,0,0,0,0,0,-3.5259719,-.90870214,-1.2248083,-.82417655,2.5160823,-6.4836583,.20479444,3.0765429,5.445281,5.7622004,5.142837,5.4203091,5.3238039,5.4393392,5.8976483,5.4949117,5.3777752,-2.3303218,-2.4605885,2.5320368,,,,,,,,
167,82,.0260284,.395511,.35812101,.377049,9.1800003,.0014505,1.229798,22.781944,0,1,0,12.5791,249.87349,345.55289,175.03273,241.67009,215.96051,245.74001,392.20999,259.54001,230.69,.074875213,.084000491,1,0,0,0,0,0,-3.648567,-.92757666,-1.0268843,-.97538012,2.2170272,-6.5358472,.20684989,3.1259682,5.5209546,5.8451457,5.1649728,5.4875736,5.3750954,5.5042739,5.9717975,5.5589108,5.4410748,-2.5919323,-2.4769325,2.5320368,-.12259507,-.018874526,.19792402,-.15120357,-.2990551,-.052188873,.049425364,-.26161051
167,83,.0183428,.38913,.42178801,.37748301,6.1799998,.00149533,1.2373737,24.044893,0,1,0,12.5791,254.39128,350.92645,195.46521,236.96683,221.50624,267.67001,410.82999,259.14999,243.75,.079812206,.082603097,0,1,0,0,0,0,-3.9985182,-.94384181,-.86325246,-.97422969,1.8213183,-6.5054083,.21299116,3.1799226,5.5388737,5.8605766,5.2753825,5.4679203,5.4004507,5.5897551,6.0181794,5.5574069,5.4961433,-2.5280788,-2.4937081,2.5320368,-.34995127,-.016265154,.16363186,.0011504292,-.39570892,.0304389,.053954363,.063853502
167,84,.0181909,.46086001,.33492801,.378571,7.0700002,.00152427,1.260101,27.320309,0,1,0,12.5791,260.98901,387.65582,209.70601,262.94083,230.33051,280.72,425.73999,260.70999,242.06,.064553991,.081226751,0,0,1,0,0,0,-4.006834,-.77466094,-1.0938396,-.97135162,1.9558605,-6.4862394,.23119184,3.3076303,5.5644784,5.9601178,5.3457065,5.571929,5.4395151,5.6373577,6.0538287,5.5634089,5.4891858,-2.7402534,-2.5105107,2.5320368,-.0083158016,.16918087,-.23058718,.0028780699,.13454223,.019168854,.12770772,-.21217465
167,85,.021895999,.420569,.34716201,.42767301,7.5500002,.00154821,1.2676767,28.318089,0,1,0,12.5791,290.78293,370.87912,215.90027,278.99561,235.01762,304.5,442.48001,286.01999,269.76999,.079286419,.079819039,0,0,0,1,0,0,-3.8214514,-.86614674,-1.0579637,-.84939635,2.0215476,-6.4706559,.23718587,3.3435009,5.6725769,5.9158764,5.3748164,5.631196,5.4596605,5.7186713,6.0923953,5.6560616,5.5975695,-2.5346885,-2.5279932,2.5320368,.1853826,-.091485798,.035875916,.12195528,.06568706,.015583515,.035870552,.20556498
167,86,.0213432,.41363201,.34085801,.41721901,11.74,.00165405,1.270202,29.727375,0,1,0,12.5791,285.67447,402.16437,220.64143,299.45724,241.84956,323.84,448.85999,312.17001,278.78,.096212901,.078316607,0,0,0,0,1,0,-3.8470221,-.88277858,-1.0762893,-.87414396,2.4630017,-6.4045286,.23917598,3.3920684,5.6548529,5.996861,5.3965387,5.7019715,5.4883161,5.7802496,6.1067109,5.7435479,5.6304231,-2.3411918,-2.5469956,2.5320368,-.025570631,-.016631842,-.018325567,-.02474761,.44145417,.0661273,.048567533,.1934967
167,87,.023828501,.36227,.32258099,.371429,10.48,.00155144,1.2752526,35.096863,0,1,0,12.5791,293.5538,419.03622,221.09952,326.82834,253.00958,351.09,463.69,312.53,311.47,.10925926,.07687439,0,0,0,0,0,1,-3.7368729,-1.0153655,-1.1314011,-.99039757,2.3494687,-6.4685717,.24314426,3.5581117,5.6820607,6.0379572,5.398613,5.7894349,5.5334272,5.8610425,6.1392164,5.7447004,5.741303,-2.2140317,-2.5655825,2.5320368,.11014915,-.1325869,-.055111766,-.11625361,-.11353302,-.064043045,.16604328,.12716007
169,81,.0145053,.295688,1.29167,.241935,10.6,.00080419,.74557525,26.425125,0,1,0,7.6709199,203.73683,442.39798,153.73013,213.67522,170.06802,221.73,317.25,230.84,199.64,.063318782,.082475759,0,0,0,0,0,0,-4.2332411,-1.2184504,.25593594,-1.4190862,2.3608541,-7.1256752,-.29359922,3.2743154,5.3168292,6.0922098,5.0351987,5.3644571,5.1361985,5.4014602,5.7596903,5.4417248,5.2965159,-2.7595732,-2.4952509,2.0374365,,,,,,,,
